,step,metric,value
105,1367,epoch,18.0
106,1399,epoch,19.0
107,1439,epoch,19.0
108,1439,epoch,19.0
109,1449,epoch,20.0
110,1499,epoch,20.0
111,1511,epoch,20.0
112,1511,epoch,20.0
113,1549,epoch,21.0
114,1583,epoch,21.0
115,1583,epoch,21.0
116,1599,epoch,22.0
117,1649,epoch,22.0
118,1655,epoch,22.0
119,1655,epoch,22.0
120,1699,epoch,23.0
121,1727,epoch,23.0
122,1727,epoch,23.0
123,1749,epoch,24.0
124,1799,epoch,24.0
125,1799,epoch,24.0
126,1799,epoch,24.0
127,1849,epoch,25.0
128,1871,epoch,25.0
129,1871,epoch,25.0
130,1899,epoch,26.0
131,1943,epoch,26.0
132,1943,epoch,26.0
133,1949,epoch,27.0
134,1999,epoch,27.0
135,2015,epoch,27.0
136,2015,epoch,27.0
137,71,val_loss,1.6874628067016602
138,143,val_loss,1.6132683753967285
139,215,val_loss,1.356512188911438
140,287,val_loss,1.1432336568832397
141,359,val_loss,1.4720665216445923
142,431,val_loss,1.274949073791504
143,503,val_loss,1.1999529600143433
144,575,val_loss,1.1613116264343262
145,647,val_loss,1.2423290014266968
146,719,val_loss,1.2057656049728394
147,791,val_loss,1.208537220954895
148,863,val_loss,1.1629970073699951
149,935,val_loss,1.180146336555481
150,1007,val_loss,1.0350173711776733
151,1079,val_loss,1.0325417518615723
152,1151,val_loss,1.17232346534729
153,1223,val_loss,1.2963385581970215
154,1295,val_loss,0.9481416344642639
155,1367,val_loss,1.062668800354004
156,1439,val_loss,1.1081726551055908
157,1511,val_loss,0.9871776700019836
158,1583,val_loss,1.0284959077835083
159,1655,val_loss,1.0167700052261353
160,1727,val_loss,0.9378623962402344
161,1799,val_loss,1.0177128314971924
162,1871,val_loss,1.1216379404067993
163,1943,val_loss,0.9758903384208679
164,2015,val_loss,0.9821024537086487
165,71,val/iou_class_0,0.0
166,143,val/iou_class_0,0.0
167,215,val/iou_class_0,0.0
168,287,val/iou_class_0,0.0
169,359,val/iou_class_0,0.0
170,431,val/iou_class_0,0.0
171,503,val/iou_class_0,0.0
172,575,val/iou_class_0,0.010286782868206501
173,647,val/iou_class_0,0.09275760501623154
174,719,val/iou_class_0,0.10899156332015991
175,791,val/iou_class_0,0.16092954576015472
176,863,val/iou_class_0,0.16474883258342743
177,935,val/iou_class_0,0.10113503783941269
178,1007,val/iou_class_0,0.12270481139421463
179,1079,val/iou_class_0,0.2090221643447876
180,1151,val/iou_class_0,0.14337880909442902
181,1223,val/iou_class_0,0.15223996341228485
182,1295,val/iou_class_0,0.24256306886672974
183,1367,val/iou_class_0,0.16973310708999634
184,1439,val/iou_class_0,0.11986245959997177
185,1511,val/iou_class_0,0.1539410799741745
186,1583,val/iou_class_0,0.045028191059827805
187,1655,val/iou_class_0,0.03978579118847847
188,1727,val/iou_class_0,0.19264744222164154
189,1799,val/iou_class_0,0.18892909586429596
190,1871,val/iou_class_0,0.21264608204364777
191,1943,val/iou_class_0,0.03982328623533249
192,2015,val/iou_class_0,0.19065259397029877
193,71,val/iou_class_1,0.0
194,143,val/iou_class_1,0.0
195,215,val/iou_class_1,0.0
196,287,val/iou_class_1,0.0
197,359,val/iou_class_1,0.0005078280810266733
198,431,val/iou_class_1,0.0006217958871275187
199,503,val/iou_class_1,0.0
200,575,val/iou_class_1,0.0
201,647,val/iou_class_1,0.0
202,719,val/iou_class_1,0.0
203,791,val/iou_class_1,0.0005229080561548471
204,863,val/iou_class_1,8.587130650994368e-06
205,935,val/iou_class_1,1.3422143638308626e-05
206,1007,val/iou_class_1,1.738689206831623e-05
207,1079,val/iou_class_1,1.6996551494230516e-05
208,1151,val/iou_class_1,0.007924527861177921
209,1223,val/iou_class_1,0.009412954561412334
210,1295,val/iou_class_1,7.705943426117301e-05
211,1367,val/iou_class_1,0.0003441007575020194
212,1439,val/iou_class_1,0.003971014637500048
213,1511,val/iou_class_1,0.0003037159622181207
214,1583,val/iou_class_1,0.004873662255704403
215,1655,val/iou_class_1,0.0027828754391521215
216,1727,val/iou_class_1,0.0309040155261755
217,1799,val/iou_class_1,0.05988125875592232
218,1871,val/iou_class_1,0.0051277088932693005
219,1943,val/iou_class_1,0.020284753292798996
220,2015,val/iou_class_1,0.0031350580975413322
221,71,val/iou_class_2,0.07378414273262024
222,143,val/iou_class_2,0.13371272385120392
223,215,val/iou_class_2,0.1610296070575714
224,287,val/iou_class_2,0.25743821263313293
225,359,val/iou_class_2,0.1560675948858261
226,431,val/iou_class_2,0.2862508296966553
227,503,val/iou_class_2,0.25313133001327515
228,575,val/iou_class_2,0.34178784489631653
229,647,val/iou_class_2,0.21748991310596466
230,719,val/iou_class_2,0.26865121722221375
231,791,val/iou_class_2,0.34052690863609314
232,863,val/iou_class_2,0.3143455684185028
233,935,val/iou_class_2,0.3116687536239624
234,1007,val/iou_class_2,0.3286139667034149
235,1079,val/iou_class_2,0.3563106954097748
236,1151,val/iou_class_2,0.3137909471988678
237,1223,val/iou_class_2,0.24464863538742065
238,1295,val/iou_class_2,0.3884223401546478
239,1367,val/iou_class_2,0.3164142072200775
240,1439,val/iou_class_2,0.3364522159099579
241,1511,val/iou_class_2,0.351847767829895
242,1583,val/iou_class_2,0.319283664226532
243,1655,val/iou_class_2,0.4008720815181732
244,1727,val/iou_class_2,0.31258395314216614
245,1799,val/iou_class_2,0.2711555063724518
246,1871,val/iou_class_2,0.2325872927904129
247,1943,val/iou_class_2,0.3654153645038605
248,2015,val/iou_class_2,0.3275865316390991
249,71,val/iou_class_3,0.2120658904314041
250,143,val/iou_class_3,0.1787089854478836
251,215,val/iou_class_3,0.26791316270828247
252,287,val/iou_class_3,0.3059077560901642
253,359,val/iou_class_3,0.1686655431985855
254,431,val/iou_class_3,0.27611178159713745
255,503,val/iou_class_3,0.31433215737342834
256,575,val/iou_class_3,0.26098039746284485
257,647,val/iou_class_3,0.3149397075176239
258,719,val/iou_class_3,0.3053502142429352
259,791,val/iou_class_3,0.2508045434951782
260,863,val/iou_class_3,0.29064902663230896
261,935,val/iou_class_3,0.27979734539985657
262,1007,val/iou_class_3,0.2934654653072357
263,1079,val/iou_class_3,0.31655940413475037
264,1151,val/iou_class_3,0.2430543452501297
265,1223,val/iou_class_3,0.2933898866176605
266,1295,val/iou_class_3,0.3862819969654083
267,1367,val/iou_class_3,0.3521524667739868
268,1439,val/iou_class_3,0.2807011306285858
269,1511,val/iou_class_3,0.3259962797164917
270,1583,val/iou_class_3,0.3609144687652588
271,1655,val/iou_class_3,0.3455711603164673
272,1727,val/iou_class_3,0.3733210563659668
273,1799,val/iou_class_3,0.35219529271125793
274,1871,val/iou_class_3,0.3737740218639374
275,1943,val/iou_class_3,0.35698309540748596
276,2015,val/iou_class_3,0.3843120336532593
277,71,val/iou_class_4,0.0
278,143,val/iou_class_4,0.013749897480010986
279,215,val/iou_class_4,0.19854573905467987
280,287,val/iou_class_4,0.1746348738670349
281,359,val/iou_class_4,0.20188790559768677
282,431,val/iou_class_4,0.19458502531051636
283,503,val/iou_class_4,0.2018456906080246
284,575,val/iou_class_4,0.3129916489124298
285,647,val/iou_class_4,0.14416931569576263
286,719,val/iou_class_4,0.11341284960508347
287,791,val/iou_class_4,0.31890639662742615
288,863,val/iou_class_4,0.2960736155509949
289,935,val/iou_class_4,0.3045966327190399
290,1007,val/iou_class_4,0.366493821144104
291,1079,val/iou_class_4,0.3718383014202118
292,1151,val/iou_class_4,0.14398282766342163
293,1223,val/iou_class_4,0.3202383518218994
294,1295,val/iou_class_4,0.3094215393066406
295,1367,val/iou_class_4,0.3535773456096649
296,1439,val/iou_class_4,0.3561379015445709
297,1511,val/iou_class_4,0.37488269805908203
298,1583,val/iou_class_4,0.34928250312805176
299,1655,val/iou_class_4,0.372151643037796
300,1727,val/iou_class_4,0.38717126846313477
301,1799,val/iou_class_4,0.31109192967414856
302,1871,val/iou_class_4,0.3281193673610687
303,1943,val/iou_class_4,0.3869783878326416
304,2015,val/iou_class_4,0.41570329666137695
305,71,val/iou_class_5,0.34403130412101746
306,143,val/iou_class_5,0.41304197907447815
307,215,val/iou_class_5,0.33747053146362305
308,287,val/iou_class_5,0.5032884478569031
309,359,val/iou_class_5,0.29175296425819397
310,431,val/iou_class_5,0.32269635796546936
311,503,val/iou_class_5,0.44666847586631775
312,575,val/iou_class_5,0.5025928020477295
313,647,val/iou_class_5,0.46710333228111267
314,719,val/iou_class_5,0.48963865637779236
315,791,val/iou_class_5,0.49606359004974365
316,863,val/iou_class_5,0.5144214034080505
317,935,val/iou_class_5,0.4707378149032593
318,1007,val/iou_class_5,0.5421587228775024
319,1079,val/iou_class_5,0.5291784405708313
320,1151,val/iou_class_5,0.5133334994316101
321,1223,val/iou_class_5,0.43780550360679626
322,1295,val/iou_class_5,0.5704234838485718
323,1367,val/iou_class_5,0.5383707880973816
324,1439,val/iou_class_5,0.5519485473632812
325,1511,val/iou_class_5,0.5380083322525024
326,1583,val/iou_class_5,0.5002124905586243
327,1655,val/iou_class_5,0.5205537676811218
328,1727,val/iou_class_5,0.5480499863624573
329,1799,val/iou_class_5,0.5272635817527771
330,1871,val/iou_class_5,0.5280089974403381
331,1943,val/iou_class_5,0.5455415844917297
332,2015,val/iou_class_5,0.5416670441627502
333,71,val/iou_class_6,0.0
334,143,val/iou_class_6,0.033608775585889816
335,215,val/iou_class_6,0.058514248579740524
336,287,val/iou_class_6,0.027826553210616112
337,359,val/iou_class_6,0.07445595413446426
338,431,val/iou_class_6,0.1064441129565239
339,503,val/iou_class_6,0.10500305891036987
340,575,val/iou_class_6,0.10197416692972183
341,647,val/iou_class_6,0.05797683075070381
342,719,val/iou_class_6,0.06753916293382645
343,791,val/iou_class_6,0.07995665073394775
344,863,val/iou_class_6,0.06714462488889694
345,935,val/iou_class_6,0.14408336579799652
346,1007,val/iou_class_6,0.11864125728607178
347,1079,val/iou_class_6,0.046077851206064224
348,1151,val/iou_class_6,0.10797443985939026
349,1223,val/iou_class_6,0.09308412671089172
350,1295,val/iou_class_6,0.12718643248081207
351,1367,val/iou_class_6,0.1065274104475975
352,1439,val/iou_class_6,0.17857395112514496
353,1511,val/iou_class_6,0.19811315834522247
354,1583,val/iou_class_6,0.18918167054653168
355,1655,val/iou_class_6,0.16004396975040436
356,1727,val/iou_class_6,0.18137113749980927
357,1799,val/iou_class_6,0.018409276381134987
358,1871,val/iou_class_6,0.19093507528305054
359,1943,val/iou_class_6,0.13436762988567352
360,2015,val/iou_class_6,0.16465237736701965
361,71,val/iou_class_7,0.1928795725107193
362,143,val/iou_class_7,0.22822259366512299
363,215,val/iou_class_7,0.2706247568130493
364,287,val/iou_class_7,0.2869572341442108
365,359,val/iou_class_7,0.22430329024791718
366,431,val/iou_class_7,0.23509399592876434
367,503,val/iou_class_7,0.3008576035499573
368,575,val/iou_class_7,0.26407620310783386
369,647,val/iou_class_7,0.2859005630016327
370,719,val/iou_class_7,0.25826430320739746
371,791,val/iou_class_7,0.2851848602294922
372,863,val/iou_class_7,0.3923639953136444
373,935,val/iou_class_7,0.274407297372818
374,1007,val/iou_class_7,0.4056192636489868
375,1079,val/iou_class_7,0.3270512819290161
376,1151,val/iou_class_7,0.25081613659858704
377,1223,val/iou_class_7,0.416083425283432
378,1295,val/iou_class_7,0.4672129154205322
379,1367,val/iou_class_7,0.4135892689228058
380,1439,val/iou_class_7,0.32613345980644226
381,1511,val/iou_class_7,0.4229350984096527
382,1583,val/iou_class_7,0.41152775287628174
383,1655,val/iou_class_7,0.27518707513809204
384,1727,val/iou_class_7,0.42839622497558594
385,1799,val/iou_class_7,0.30711618065834045
386,1871,val/iou_class_7,0.4019290506839752
387,1943,val/iou_class_7,0.3736417293548584
388,2015,val/iou_class_7,0.38032713532447815
389,71,val/iou_class_8,0.22139780223369598
390,143,val/iou_class_8,0.12805037200450897
391,215,val/iou_class_8,0.47601112723350525
392,287,val/iou_class_8,0.5494410991668701
393,359,val/iou_class_8,0.49944451451301575
394,431,val/iou_class_8,0.5304960012435913
395,503,val/iou_class_8,0.5384435057640076
396,575,val/iou_class_8,0.4833829700946808
397,647,val/iou_class_8,0.4459342658519745
398,719,val/iou_class_8,0.48147499561309814
399,791,val/iou_class_8,0.42018428444862366
400,863,val/iou_class_8,0.49418583512306213
401,935,val/iou_class_8,0.5871167778968811
402,1007,val/iou_class_8,0.5978915095329285
403,1079,val/iou_class_8,0.616046130657196
404,1151,val/iou_class_8,0.4979097545146942
405,1223,val/iou_class_8,0.4604719877243042
406,1295,val/iou_class_8,0.6048203110694885
407,1367,val/iou_class_8,0.5291146636009216
408,1439,val/iou_class_8,0.5701137185096741
409,1511,val/iou_class_8,0.609595000743866
410,1583,val/iou_class_8,0.6429360508918762
411,1655,val/iou_class_8,0.5873757004737854
412,1727,val/iou_class_8,0.6360325217247009
413,1799,val/iou_class_8,0.6139985918998718
414,1871,val/iou_class_8,0.5833135843276978
415,1943,val/iou_class_8,0.6035062670707703
416,2015,val/iou_class_8,0.6295217871665955
417,71,val_mIoU,0.11601763218641281
418,143,val_mIoU,0.1254550665616989
419,215,val_mIoU,0.19667880237102509
420,287,val_mIoU,0.23394380509853363
421,359,val_mIoU,0.17967619001865387
422,431,val_mIoU,0.21692222356796265
423,503,val_mIoU,0.24003136157989502
424,575,val_mIoU,0.25311920046806335
425,647,val_mIoU,0.22514128684997559
426,719,val_mIoU,0.232591450214386
427,791,val_mIoU,0.2614533007144928
428,863,val_mIoU,0.2815490961074829
429,935,val_mIoU,0.2748396396636963
430,1007,val_mIoU,0.3084007203578949
431,1079,val_mIoU,0.3080112636089325
432,1151,val_mIoU,0.2469072788953781
433,1223,val_mIoU,0.2697083055973053
434,1295,val_mIoU,0.344045490026474
435,1367,val_mIoU,0.30886927247047424
436,1439,val_mIoU,0.302654892206192
437,1511,val_mIoU,0.3306247889995575
438,1583,val_mIoU,0.3136933743953705
439,1655,val_mIoU,0.300480455160141
440,1727,val_mIoU,0.3433864116668701
441,1799,val_mIoU,0.29444897174835205
442,1871,val_mIoU,0.3173823654651642
443,1943,val_mIoU,0.314060240983963
444,2015,val_mIoU,0.3375064432621002
445,71,val_pixel_accuracy,0.3316265940666199
446,143,val_pixel_accuracy,0.3598991930484772
447,215,val_pixel_accuracy,0.44103071093559265
448,287,val_pixel_accuracy,0.5489978194236755
449,359,val_pixel_accuracy,0.41221773624420166
450,431,val_pixel_accuracy,0.49202656745910645
451,503,val_pixel_accuracy,0.5167955756187439
452,575,val_pixel_accuracy,0.5432711839675903
453,647,val_pixel_accuracy,0.5106722712516785
454,719,val_pixel_accuracy,0.5241620540618896
455,791,val_pixel_accuracy,0.5290856957435608
456,863,val_pixel_accuracy,0.5612775683403015
457,935,val_pixel_accuracy,0.5502890348434448
458,1007,val_pixel_accuracy,0.5892733931541443
459,1079,val_pixel_accuracy,0.5956266522407532
460,1151,val_pixel_accuracy,0.5370420217514038
461,1223,val_pixel_accuracy,0.5298810005187988
462,1295,val_pixel_accuracy,0.6457396745681763
463,1367,val_pixel_accuracy,0.5845701098442078
464,1439,val_pixel_accuracy,0.5770773887634277
465,1511,val_pixel_accuracy,0.6186276078224182
466,1583,val_pixel_accuracy,0.6073595285415649
467,1655,val_pixel_accuracy,0.5970609784126282
468,1727,val_pixel_accuracy,0.6376974582672119
469,1799,val_pixel_accuracy,0.5964879393577576
470,1871,val_pixel_accuracy,0.5723393559455872
471,1943,val_pixel_accuracy,0.6321874260902405
472,2015,val_pixel_accuracy,0.6191156506538391
473,71,val_macro_precision,0.22769425809383392
474,143,val_macro_precision,0.2770219147205353
475,215,val_macro_precision,0.33823010325431824
476,287,val_macro_precision,0.35128235816955566
477,359,val_macro_precision,0.31483444571495056
478,431,val_macro_precision,0.3598555624485016
479,503,val_macro_precision,0.38755500316619873
480,575,val_macro_precision,0.3817119300365448
481,647,val_macro_precision,0.37198010087013245
482,719,val_macro_precision,0.4006213843822479
483,791,val_macro_precision,0.40366876125335693
484,863,val_macro_precision,0.43375352025032043
485,935,val_macro_precision,0.4065863788127899
486,1007,val_macro_precision,0.42876997590065
487,1079,val_macro_precision,0.4405156075954437
488,1151,val_macro_precision,0.4134112298488617
489,1223,val_macro_precision,0.43270424008369446
490,1295,val_macro_precision,0.4907476603984833
491,1367,val_macro_precision,0.44681569933891296
492,1439,val_macro_precision,0.435312420129776
493,1511,val_macro_precision,0.45441487431526184
494,1583,val_macro_precision,0.44860371947288513
495,1655,val_macro_precision,0.44070133566856384
496,1727,val_macro_precision,0.504018247127533
497,1799,val_macro_precision,0.45359769463539124
498,1871,val_macro_precision,0.4696232080459595
499,1943,val_macro_precision,0.4660378694534302
500,2015,val_macro_precision,0.4600076973438263
501,71,val_macro_recall,0.22014117240905762
502,143,val_macro_recall,0.22593878209590912
503,215,val_macro_recall,0.3264702260494232
504,287,val_macro_recall,0.3420373499393463
505,359,val_macro_recall,0.3084181547164917
506,431,val_macro_recall,0.32383817434310913
507,503,val_macro_recall,0.3535466492176056
508,575,val_macro_recall,0.368760347366333
509,647,val_macro_recall,0.3311057388782501
510,719,val_macro_recall,0.3376712501049042
511,791,val_macro_recall,0.38389062881469727
512,863,val_macro_recall,0.3939306437969208
513,935,val_macro_recall,0.3966730535030365
514,1007,val_macro_recall,0.4347023665904999
515,1079,val_macro_recall,0.4281701147556305
516,1151,val_macro_recall,0.3621577322483063
517,1223,val_macro_recall,0.38262060284614563
518,1295,val_macro_recall,0.4468846619129181
519,1367,val_macro_recall,0.4302050769329071
520,1439,val_macro_recall,0.42704129219055176
521,1511,val_macro_recall,0.4516052007675171
522,1583,val_macro_recall,0.4291675090789795
523,1655,val_macro_recall,0.42391595244407654
524,1727,val_macro_recall,0.45736682415008545
525,1799,val_macro_recall,0.3980925381183624
526,1871,val_macro_recall,0.44337335228919983
527,1943,val_macro_recall,0.42593562602996826
528,2015,val_macro_recall,0.4486375153064728
529,71,val_macro_f1,0.18231427669525146
530,143,val_macro_f1,0.1934525966644287
531,215,val_macro_f1,0.29343366622924805
532,287,val_macro_f1,0.3306795358657837
533,359,val_macro_f1,0.26991990208625793
534,431,val_macro_f1,0.3145225942134857
535,503,val_macro_f1,0.3421418368816376
536,575,val_macro_f1,0.3577999770641327
537,647,val_macro_f1,0.3217940628528595
538,719,val_macro_f1,0.32790324091911316
539,791,val_macro_f1,0.36531221866607666
540,863,val_macro_f1,0.38790956139564514
541,935,val_macro_f1,0.38368555903434753
542,1007,val_macro_f1,0.4176059663295746
543,1079,val_macro_f1,0.4131212532520294
544,1151,val_macro_f1,0.344594269990921
545,1223,val_macro_f1,0.37465915083885193
546,1295,val_macro_f1,0.44838106632232666
547,1367,val_macro_f1,0.4192378520965576
548,1439,val_macro_f1,0.41256341338157654
549,1511,val_macro_f1,0.4376589357852936
550,1583,val_macro_f1,0.42089927196502686
551,1655,val_macro_f1,0.40793344378471375
552,1727,val_macro_f1,0.45152512192726135
553,1799,val_macro_f1,0.3952789306640625
554,1871,val_macro_f1,0.4267508089542389
555,1943,val_macro_f1,0.42191019654273987
556,2015,val_macro_f1,0.44285663962364197
557,71,train_loss_epoch,1.4963098764419556
558,143,train_loss_epoch,1.3177638053894043
559,215,train_loss_epoch,1.2526066303253174
560,287,train_loss_epoch,1.2232693433761597
561,359,train_loss_epoch,1.1828638315200806
562,431,train_loss_epoch,1.1794981956481934
563,503,train_loss_epoch,1.1413938999176025
564,575,train_loss_epoch,1.1204954385757446
565,647,train_loss_epoch,1.091444969177246
566,719,train_loss_epoch,1.0946290493011475
567,791,train_loss_epoch,1.0850743055343628
568,863,train_loss_epoch,1.0733009576797485
569,935,train_loss_epoch,1.0460333824157715
570,1007,train_loss_epoch,1.0151662826538086
571,1079,train_loss_epoch,1.0321331024169922
572,1151,train_loss_epoch,1.0460536479949951
573,1223,train_loss_epoch,1.0367639064788818
574,1295,train_loss_epoch,0.9854571223258972
575,1367,train_loss_epoch,0.9714974761009216
576,1439,train_loss_epoch,0.9861429333686829
577,1511,train_loss_epoch,1.0150490999221802
578,1583,train_loss_epoch,0.9628999829292297
579,1655,train_loss_epoch,0.9367865324020386
580,1727,train_loss_epoch,0.966838538646698
581,1799,train_loss_epoch,0.9405137300491333
582,1871,train_loss_epoch,0.9458445906639099
583,1943,train_loss_epoch,0.9446086883544922
584,2015,train_loss_epoch,0.9155564904212952
585,71,train/iou_class_0,0.0
586,143,train/iou_class_0,0.0
587,215,train/iou_class_0,0.0
588,287,train/iou_class_0,0.0
589,359,train/iou_class_0,0.0
590,431,train/iou_class_0,0.0
591,503,train/iou_class_0,0.0
592,575,train/iou_class_0,0.09614310413599014
593,647,train/iou_class_0,0.12076592445373535
594,719,train/iou_class_0,0.08056341111660004
595,791,train/iou_class_0,0.2599514126777649
596,863,train/iou_class_0,0.10538213700056076
597,935,train/iou_class_0,0.2099858671426773
598,1007,train/iou_class_0,0.23540714383125305
599,1079,train/iou_class_0,0.22991640865802765
600,1151,train/iou_class_0,0.1671295315027237
601,1223,train/iou_class_0,0.1939266324043274
602,1295,train/iou_class_0,0.19580064713954926
603,1367,train/iou_class_0,0.19891317188739777
604,1439,train/iou_class_0,0.24349619448184967
605,1511,train/iou_class_0,0.21175074577331543
606,1583,train/iou_class_0,0.1402996927499771
607,1655,train/iou_class_0,0.25821301341056824
608,1727,train/iou_class_0,0.24098704755306244
609,1799,train/iou_class_0,0.24500341713428497
610,1871,train/iou_class_0,0.3040980398654938
611,1943,train/iou_class_0,0.21914738416671753
612,2015,train/iou_class_0,0.18349112570285797
613,71,train/iou_class_1,0.00045439324458129704
614,143,train/iou_class_1,0.0
615,215,train/iou_class_1,0.0
616,287,train/iou_class_1,4.1574883653083816e-05
617,359,train/iou_class_1,3.638622729340568e-05
618,431,train/iou_class_1,0.002613260643556714
619,503,train/iou_class_1,0.00044634458026848733
620,575,train/iou_class_1,7.032380381133407e-05
621,647,train/iou_class_1,0.0002177241403842345
622,719,train/iou_class_1,9.480057201471936e-07
623,791,train/iou_class_1,0.010998496785759926
624,863,train/iou_class_1,0.00015164124488364905
625,935,train/iou_class_1,5.913447239436209e-05
626,1007,train/iou_class_1,0.0010357610881328583
627,1079,train/iou_class_1,0.016539951786398888
628,1151,train/iou_class_1,0.0007274486706592143
629,1223,train/iou_class_1,0.01482320949435234
630,1295,train/iou_class_1,0.01691591553390026
631,1367,train/iou_class_1,0.01583695597946644
632,1439,train/iou_class_1,0.02152455970644951
633,1511,train/iou_class_1,0.0050924988463521
634,1583,train/iou_class_1,0.05973823741078377
635,1655,train/iou_class_1,0.02300751395523548
636,1727,train/iou_class_1,0.018641000613570213
637,1799,train/iou_class_1,0.05780353769659996
638,1871,train/iou_class_1,0.0436219647526741
639,1943,train/iou_class_1,0.03976097330451012
640,2015,train/iou_class_1,0.048037465661764145
641,71,train/iou_class_2,0.2341056764125824
642,143,train/iou_class_2,0.25627774000167847
643,215,train/iou_class_2,0.251586377620697
644,287,train/iou_class_2,0.28816819190979004
645,359,train/iou_class_2,0.2829083502292633
646,431,train/iou_class_2,0.31930041313171387
647,503,train/iou_class_2,0.328217089176178
648,575,train/iou_class_2,0.31407713890075684
649,647,train/iou_class_2,0.32935208082199097
650,719,train/iou_class_2,0.32144680619239807
651,791,train/iou_class_2,0.3341767191886902
652,863,train/iou_class_2,0.33271774649620056
653,935,train/iou_class_2,0.3557647466659546
654,1007,train/iou_class_2,0.3689841032028198
655,1079,train/iou_class_2,0.3692595362663269
656,1151,train/iou_class_2,0.3604542911052704
657,1223,train/iou_class_2,0.3546006977558136
658,1295,train/iou_class_2,0.371491938829422
659,1367,train/iou_class_2,0.38492822647094727
660,1439,train/iou_class_2,0.3726479113101959
661,1511,train/iou_class_2,0.3694465160369873
662,1583,train/iou_class_2,0.38372644782066345
663,1655,train/iou_class_2,0.3954894244670868
664,1727,train/iou_class_2,0.3782441020011902
665,1799,train/iou_class_2,0.3886317312717438
666,1871,train/iou_class_2,0.3921584188938141
667,1943,train/iou_class_2,0.3769064247608185
668,2015,train/iou_class_2,0.40713706612586975
669,71,train/iou_class_3,0.2437640279531479
670,143,train/iou_class_3,0.27361637353897095
671,215,train/iou_class_3,0.29882746934890747
672,287,train/iou_class_3,0.2875651717185974
673,359,train/iou_class_3,0.29558277130126953
674,431,train/iou_class_3,0.3092530369758606
675,503,train/iou_class_3,0.3161158263683319
676,575,train/iou_class_3,0.3158118724822998
677,647,train/iou_class_3,0.3270556330680847
678,719,train/iou_class_3,0.3345274329185486
679,791,train/iou_class_3,0.32370519638061523
680,863,train/iou_class_3,0.34676504135131836
