,step,metric,value
143,935,val_loss,1.0294071435928345
144,1007,val_loss,1.0354235172271729
145,1079,val_loss,0.9915254712104797
146,1151,val_loss,1.30060613155365
147,1223,val_loss,0.9989339709281921
148,1295,val_loss,0.9772800803184509
149,1367,val_loss,1.0758000612258911
150,1439,val_loss,0.9897375702857971
151,1511,val_loss,
152,1583,val_loss,1.1061726808547974
153,1655,val_loss,0.9610164761543274
154,1727,val_loss,1.0083439350128174
155,1799,val_loss,0.9843449592590332
156,1871,val_loss,1.115296721458435
157,1943,val_loss,0.9885252118110657
158,71,val/iou_class_0,0.0
159,143,val/iou_class_0,0.0
160,215,val/iou_class_0,0.0
161,287,val/iou_class_0,0.0
162,359,val/iou_class_0,0.23757874965667725
163,431,val/iou_class_0,0.11862830072641373
164,503,val/iou_class_0,0.13251738250255585
165,575,val/iou_class_0,0.19998425245285034
166,647,val/iou_class_0,0.09450151771306992
167,719,val/iou_class_0,0.04548501968383789
168,791,val/iou_class_0,0.12341270595788956
169,863,val/iou_class_0,0.1767129749059677
170,935,val/iou_class_0,0.14971990883350372
171,1007,val/iou_class_0,0.15664242208003998
172,1079,val/iou_class_0,0.06422460824251175
173,1151,val/iou_class_0,0.06979262083768845
174,1223,val/iou_class_0,0.1998683214187622
175,1295,val/iou_class_0,0.0808507576584816
176,1367,val/iou_class_0,0.11788805574178696
177,1439,val/iou_class_0,0.10156489163637161
178,1511,val/iou_class_0,0.0029776105657219887
179,1583,val/iou_class_0,0.036603908985853195
180,1655,val/iou_class_0,0.11957960575819016
181,1727,val/iou_class_0,0.1411411613225937
182,1799,val/iou_class_0,0.09375321120023727
183,1871,val/iou_class_0,0.1251496523618698
184,1943,val/iou_class_0,0.0454239659011364
185,71,val/iou_class_1,0.0
186,143,val/iou_class_1,0.0
187,215,val/iou_class_1,0.0
188,287,val/iou_class_1,0.0
189,359,val/iou_class_1,0.0
190,431,val/iou_class_1,0.0
191,503,val/iou_class_1,0.0
192,575,val/iou_class_1,0.0
193,647,val/iou_class_1,0.0
194,719,val/iou_class_1,0.0
195,791,val/iou_class_1,0.0
196,863,val/iou_class_1,0.0
197,935,val/iou_class_1,0.0
198,1007,val/iou_class_1,0.0
199,1079,val/iou_class_1,0.0
200,1151,val/iou_class_1,0.00021176814334467053
201,1223,val/iou_class_1,0.0008829429862089455
202,1295,val/iou_class_1,0.015711719170212746
203,1367,val/iou_class_1,0.0001518283534096554
204,1439,val/iou_class_1,0.0056285858154296875
205,1511,val/iou_class_1,0.002582332119345665
206,1583,val/iou_class_1,0.000553377263713628
207,1655,val/iou_class_1,0.0004009302065242082
208,1727,val/iou_class_1,0.023857561871409416
209,1799,val/iou_class_1,0.013818214647471905
210,1871,val/iou_class_1,0.01002355944365263
211,1943,val/iou_class_1,0.009354020468890667
212,71,val/iou_class_2,0.2542216181755066
213,143,val/iou_class_2,0.25869035720825195
214,215,val/iou_class_2,0.2545039653778076
215,287,val/iou_class_2,0.21197284758090973
216,359,val/iou_class_2,0.1972181797027588
217,431,val/iou_class_2,0.301639586687088
218,503,val/iou_class_2,0.2930913269519806
219,575,val/iou_class_2,0.2908672094345093
220,647,val/iou_class_2,0.2833285927772522
221,719,val/iou_class_2,0.31204625964164734
222,791,val/iou_class_2,0.32597365975379944
223,863,val/iou_class_2,0.30273470282554626
224,935,val/iou_class_2,0.37955376505851746
225,1007,val/iou_class_2,0.308145135641098
226,1079,val/iou_class_2,0.31601718068122864
227,1151,val/iou_class_2,0.2149462252855301
228,1223,val/iou_class_2,0.35912764072418213
229,1295,val/iou_class_2,0.3793606460094452
230,1367,val/iou_class_2,0.34744301438331604
231,1439,val/iou_class_2,0.3481611907482147
232,1511,val/iou_class_2,0.3066428601741791
233,1583,val/iou_class_2,0.3065604567527771
234,1655,val/iou_class_2,0.37970319390296936
235,1727,val/iou_class_2,0.3462981879711151
236,1799,val/iou_class_2,0.3692360818386078
237,1871,val/iou_class_2,0.31404563784599304
238,1943,val/iou_class_2,0.3548959195613861
239,71,val/iou_class_3,0.18265874683856964
240,143,val/iou_class_3,0.21275056898593903
241,215,val/iou_class_3,0.3188342750072479
242,287,val/iou_class_3,0.23327577114105225
243,359,val/iou_class_3,0.13641279935836792
244,431,val/iou_class_3,0.1964765340089798
245,503,val/iou_class_3,0.27889537811279297
246,575,val/iou_class_3,0.26202744245529175
247,647,val/iou_class_3,0.3223108947277069
248,719,val/iou_class_3,0.13792279362678528
249,791,val/iou_class_3,0.27144089341163635
250,863,val/iou_class_3,0.31130915880203247
251,935,val/iou_class_3,0.3350156843662262
252,1007,val/iou_class_3,0.3461247980594635
253,1079,val/iou_class_3,0.38028112053871155
254,1151,val/iou_class_3,0.3153700828552246
255,1223,val/iou_class_3,0.2706940472126007
256,1295,val/iou_class_3,0.3632012605667114
257,1367,val/iou_class_3,0.26868513226509094
258,1439,val/iou_class_3,0.3546839654445648
259,1511,val/iou_class_3,0.23238885402679443
260,1583,val/iou_class_3,0.29607945680618286
261,1655,val/iou_class_3,0.29959389567375183
262,1727,val/iou_class_3,0.34972643852233887
263,1799,val/iou_class_3,0.37480470538139343
264,1871,val/iou_class_3,0.3076699674129486
265,1943,val/iou_class_3,0.3656725585460663
266,71,val/iou_class_4,0.0015725091798231006
267,143,val/iou_class_4,0.0393773689866066
268,215,val/iou_class_4,0.19363369047641754
269,287,val/iou_class_4,0.20240455865859985
270,359,val/iou_class_4,0.20567423105239868
271,431,val/iou_class_4,0.22810859978199005
272,503,val/iou_class_4,0.2699189782142639
273,575,val/iou_class_4,0.23830340802669525
274,647,val/iou_class_4,0.22642041742801666
275,719,val/iou_class_4,0.25125545263290405
276,791,val/iou_class_4,0.285163015127182
277,863,val/iou_class_4,0.28275206685066223
278,935,val/iou_class_4,0.37388601899147034
279,1007,val/iou_class_4,0.29265573620796204
280,1079,val/iou_class_4,0.3658910095691681
281,1151,val/iou_class_4,0.3374183475971222
282,1223,val/iou_class_4,0.35104748606681824
283,1295,val/iou_class_4,0.3692140281200409
284,1367,val/iou_class_4,0.3259985148906708
285,1439,val/iou_class_4,0.29634547233581543
286,1511,val/iou_class_4,0.31597524881362915
287,1583,val/iou_class_4,0.3538628816604614
288,1655,val/iou_class_4,0.3546960651874542
289,1727,val/iou_class_4,0.34637007117271423
290,1799,val/iou_class_4,0.3701368570327759
291,1871,val/iou_class_4,0.24505434930324554
292,1943,val/iou_class_4,0.34860315918922424
293,71,val/iou_class_5,0.4044167101383209
294,143,val/iou_class_5,0.45347845554351807
295,215,val/iou_class_5,0.48363521695137024
296,287,val/iou_class_5,0.430812269449234
297,359,val/iou_class_5,0.34766435623168945
298,431,val/iou_class_5,0.47756054997444153
299,503,val/iou_class_5,0.5222131013870239
300,575,val/iou_class_5,0.32448235154151917
301,647,val/iou_class_5,0.5235404968261719
302,719,val/iou_class_5,0.5023062825202942
303,791,val/iou_class_5,0.5296297669410706
304,863,val/iou_class_5,0.5424327254295349
305,935,val/iou_class_5,0.556406557559967
306,1007,val/iou_class_5,0.5360651612281799
307,1079,val/iou_class_5,0.5768259763717651
308,1151,val/iou_class_5,0.42982563376426697
309,1223,val/iou_class_5,0.578790545463562
310,1295,val/iou_class_5,0.5763918161392212
311,1367,val/iou_class_5,0.554732084274292
312,1439,val/iou_class_5,0.5764794945716858
313,1511,val/iou_class_5,0.45537152886390686
314,1583,val/iou_class_5,0.5173830389976501
315,1655,val/iou_class_5,0.5544032454490662
316,1727,val/iou_class_5,0.5556026101112366
317,1799,val/iou_class_5,0.572714626789093
318,1871,val/iou_class_5,0.5475532412528992
319,1943,val/iou_class_5,0.5388596057891846
320,71,val/iou_class_6,0.0
321,143,val/iou_class_6,0.0
322,215,val/iou_class_6,0.001884919940494001
323,287,val/iou_class_6,0.02798868902027607
324,359,val/iou_class_6,0.11919892579317093
325,431,val/iou_class_6,0.06443753093481064
326,503,val/iou_class_6,0.05450907349586487
327,575,val/iou_class_6,0.05144214630126953
328,647,val/iou_class_6,0.09833314269781113
329,719,val/iou_class_6,0.11139587312936783
330,791,val/iou_class_6,0.13034188747406006
331,863,val/iou_class_6,0.12193772941827774
332,935,val/iou_class_6,0.08756273984909058
333,1007,val/iou_class_6,0.10791894048452377
334,1079,val/iou_class_6,0.07512196153402328
335,1151,val/iou_class_6,0.11230406910181046
336,1223,val/iou_class_6,0.13845203816890717
337,1295,val/iou_class_6,0.1243312731385231
338,1367,val/iou_class_6,0.15461567044258118
339,1439,val/iou_class_6,0.08534333854913712
340,1511,val/iou_class_6,0.16082563996315002
341,1583,val/iou_class_6,0.2005850225687027
342,1655,val/iou_class_6,0.1940421611070633
343,1727,val/iou_class_6,0.11457475274801254
344,1799,val/iou_class_6,0.25696370005607605
345,1871,val/iou_class_6,0.16842402517795563
346,1943,val/iou_class_6,0.15004245936870575
347,71,val/iou_class_7,0.06165061891078949
348,143,val/iou_class_7,0.11060461401939392
349,215,val/iou_class_7,0.301972895860672
350,287,val/iou_class_7,0.3122676908969879
351,359,val/iou_class_7,0.1904166340827942
352,431,val/iou_class_7,0.3416459560394287
353,503,val/iou_class_7,0.17505615949630737
354,575,val/iou_class_7,0.30241402983665466
355,647,val/iou_class_7,0.36953750252723694
356,719,val/iou_class_7,0.2030673772096634
357,791,val/iou_class_7,0.36444780230522156
358,863,val/iou_class_7,0.36717596650123596
359,935,val/iou_class_7,0.3009220063686371
360,1007,val/iou_class_7,0.32099178433418274
361,1079,val/iou_class_7,0.3762012720108032
362,1151,val/iou_class_7,0.3303409218788147
363,1223,val/iou_class_7,0.454461932182312
364,1295,val/iou_class_7,0.28496602177619934
365,1367,val/iou_class_7,0.35991883277893066
366,1439,val/iou_class_7,0.45108726620674133
367,1511,val/iou_class_7,0.3638233244419098
368,1583,val/iou_class_7,0.39975836873054504
369,1655,val/iou_class_7,0.38539519906044006
370,1727,val/iou_class_7,0.4082823693752289
371,1799,val/iou_class_7,0.27582812309265137
372,1871,val/iou_class_7,0.3691147267818451
373,1943,val/iou_class_7,0.41217735409736633
374,71,val/iou_class_8,0.25690093636512756
375,143,val/iou_class_8,0.43488264083862305
376,215,val/iou_class_8,0.4449490010738373
377,287,val/iou_class_8,0.4257347881793976
378,359,val/iou_class_8,0.5076307654380798
379,431,val/iou_class_8,0.40396440029144287
380,503,val/iou_class_8,0.5249497294425964
381,575,val/iou_class_8,0.5211379528045654
382,647,val/iou_class_8,0.5212268233299255
383,719,val/iou_class_8,0.4880889356136322
384,791,val/iou_class_8,0.5385150909423828
385,863,val/iou_class_8,0.6037513613700867
386,935,val/iou_class_8,0.5833703875541687
387,1007,val/iou_class_8,0.5947751998901367
388,1079,val/iou_class_8,0.6081655621528625
389,1151,val/iou_class_8,0.5693480372428894
390,1223,val/iou_class_8,0.5843127369880676
391,1295,val/iou_class_8,0.6338274478912354
392,1367,val/iou_class_8,0.5750940442085266
393,1439,val/iou_class_8,0.6218246817588806
394,1511,val/iou_class_8,0.40972885489463806
395,1583,val/iou_class_8,0.562520444393158
396,1655,val/iou_class_8,0.6165586113929749
397,1727,val/iou_class_8,0.5758342742919922
398,1799,val/iou_class_8,0.5638964772224426
399,1871,val/iou_class_8,0.6129236817359924
400,1943,val/iou_class_8,0.5822597146034241
401,71,val_mIoU,0.12904678285121918
402,143,val_mIoU,0.16775377094745636
403,215,val_mIoU,0.22215710580348969
404,287,val_mIoU,0.20493961870670319
405,359,val_mIoU,0.21575497090816498
406,431,val_mIoU,0.2369401603937149
407,503,val_mIoU,0.2501279413700104
408,575,val_mIoU,0.2434065341949463
409,647,val_mIoU,0.27102214097976685
410,719,val_mIoU,0.2279519885778427
411,791,val_mIoU,0.28543609380722046
412,863,val_mIoU,0.30097851157188416
413,935,val_mIoU,0.30738189816474915
414,1007,val_mIoU,0.2959243953227997
415,1079,val_mIoU,0.30696991086006165
416,1151,val_mIoU,0.2643953263759613
417,1223,val_mIoU,0.3264041841030121
418,1295,val_mIoU,0.3142060935497284
419,1367,val_mIoU,0.3005030155181885
420,1439,val_mIoU,0.3156798779964447
421,1511,val_mIoU,0.2500351369380951
422,1583,val_mIoU,0.2971007823944092
423,1655,val_mIoU,0.3227080702781677
424,1727,val_mIoU,0.31796523928642273
425,1799,val_mIoU,0.3212391436100006
426,1871,val_mIoU,0.29999539256095886
427,1943,val_mIoU,0.31192097067832947
428,71,val_pixel_accuracy,0.3867392838001251
429,143,val_pixel_accuracy,0.47004517912864685
430,215,val_pixel_accuracy,0.5185303092002869
431,287,val_pixel_accuracy,0.4731447696685791
432,359,val_pixel_accuracy,0.4329318106174469
433,431,val_pixel_accuracy,0.48679041862487793
434,503,val_pixel_accuracy,0.5312098860740662
435,575,val_pixel_accuracy,0.4967663586139679
436,647,val_pixel_accuracy,0.5612404942512512
437,719,val_pixel_accuracy,0.5074688196182251
438,791,val_pixel_accuracy,0.5794320702552795
439,863,val_pixel_accuracy,0.5960387587547302
440,935,val_pixel_accuracy,0.6012783050537109
441,1007,val_pixel_accuracy,0.5923894047737122
442,1079,val_pixel_accuracy,0.6224019527435303
443,1151,val_pixel_accuracy,0.5267156362533569
444,1223,val_pixel_accuracy,0.6110180020332336
445,1295,val_pixel_accuracy,0.6286255717277527
446,1367,val_pixel_accuracy,0.5923343300819397
447,1439,val_pixel_accuracy,0.6197777986526489
448,1511,val_pixel_accuracy,0.5039571523666382
449,1583,val_pixel_accuracy,0.5802781581878662
450,1655,val_pixel_accuracy,0.6231716275215149
451,1727,val_pixel_accuracy,0.6121001839637756
452,1799,val_pixel_accuracy,0.614695131778717
453,1871,val_pixel_accuracy,0.5930359959602356
454,1943,val_pixel_accuracy,0.6138004660606384
455,71,val_macro_precision,0.22504250705242157
456,143,val_macro_precision,0.3017790615558624
457,215,val_macro_precision,0.344875693321228
458,287,val_macro_precision,0.32853394746780396
459,359,val_macro_precision,0.3422646224498749
460,431,val_macro_precision,0.37534376978874207
461,503,val_macro_precision,0.3867187798023224
462,575,val_macro_precision,0.38655543327331543
463,647,val_macro_precision,0.40683504939079285
464,719,val_macro_precision,0.36538347601890564
465,791,val_macro_precision,0.3988473117351532
466,863,val_macro_precision,0.4335952699184418
467,935,val_macro_precision,0.4512786567211151
468,1007,val_macro_precision,0.4307938516139984
469,1079,val_macro_precision,0.4336209297180176
470,1151,val_macro_precision,0.40001729130744934
471,1223,val_macro_precision,0.46165409684181213
472,1295,val_macro_precision,0.45090916752815247
473,1367,val_macro_precision,0.44453880190849304
474,1439,val_macro_precision,0.468784898519516
475,1511,val_macro_precision,0.4071630537509918
476,1583,val_macro_precision,0.4292462170124054
477,1655,val_macro_precision,0.4514223337173462
478,1727,val_macro_precision,0.461206316947937
479,1799,val_macro_precision,0.4874645471572876
480,1871,val_macro_precision,0.4648280143737793
481,1943,val_macro_precision,0.45925572514533997
482,71,val_macro_recall,0.22574825584888458
483,143,val_macro_recall,0.2776472270488739
484,215,val_macro_recall,0.33302316069602966
485,287,val_macro_recall,0.31885799765586853
486,359,val_macro_recall,0.35096660256385803
487,431,val_macro_recall,0.36655697226524353
488,503,val_macro_recall,0.36680158972740173
489,575,val_macro_recall,0.3654066026210785
490,647,val_macro_recall,0.38881662487983704
491,719,val_macro_recall,0.3574986457824707
492,791,val_macro_recall,0.4128657877445221
493,863,val_macro_recall,0.4168951213359833
494,935,val_macro_recall,0.42042407393455505
495,1007,val_macro_recall,0.40725383162498474
496,1079,val_macro_recall,0.4173101484775543
497,1151,val_macro_recall,0.39541611075401306
498,1223,val_macro_recall,0.4458759129047394
499,1295,val_macro_recall,0.4276367723941803
500,1367,val_macro_recall,0.4129610061645508
501,1439,val_macro_recall,0.4250544607639313
502,1511,val_macro_recall,0.36778783798217773
503,1583,val_macro_recall,0.41842615604400635
504,1655,val_macro_recall,0.443901389837265
505,1727,val_macro_recall,0.4393945038318634
506,1799,val_macro_recall,0.42876026034355164
507,1871,val_macro_recall,0.4172860085964203
508,1943,val_macro_recall,0.42572271823883057
509,71,val_macro_f1,0.197787806391716
510,143,val_macro_f1,0.24487219750881195
511,215,val_macro_f1,0.3191605806350708
512,287,val_macro_f1,0.302306205034256
513,359,val_macro_f1,0.3108791708946228
514,431,val_macro_f1,0.3386847674846649
515,503,val_macro_f1,0.3513457775115967
516,575,val_macro_f1,0.34555330872535706
517,647,val_macro_f1,0.3768497407436371
518,719,val_macro_f1,0.32445579767227173
519,791,val_macro_f1,0.39076921343803406
520,863,val_macro_f1,0.40627118945121765
521,935,val_macro_f1,0.4129263460636139
522,1007,val_macro_f1,0.4004102051258087
523,1079,val_macro_f1,0.40887853503227234
524,1151,val_macro_f1,0.3693455755710602
525,1223,val_macro_f1,0.4334127604961395
526,1295,val_macro_f1,0.42011559009552
527,1367,val_macro_f1,0.40694108605384827
528,1439,val_macro_f1,0.4214056730270386
529,1511,val_macro_f1,0.3555006980895996
530,1583,val_macro_f1,0.406991571187973
531,1655,val_macro_f1,0.42891958355903625
532,1727,val_macro_f1,0.4290131628513336
533,1799,val_macro_f1,0.4305204451084137
534,1871,val_macro_f1,0.40539810061454773
535,1943,val_macro_f1,0.42271754145622253
536,71,train_loss_epoch,1.5498257875442505
537,143,train_loss_epoch,1.3317495584487915
538,215,train_loss_epoch,1.2655340433120728
539,287,train_loss_epoch,1.234001874923706
540,359,train_loss_epoch,1.1967602968215942
541,431,train_loss_epoch,1.166257619857788
542,503,train_loss_epoch,1.1438016891479492
543,575,train_loss_epoch,1.1112713813781738
544,647,train_loss_epoch,1.113162875175476
545,719,train_loss_epoch,1.082933783531189
546,791,train_loss_epoch,1.0659008026123047
547,863,train_loss_epoch,1.0448050498962402
548,935,train_loss_epoch,1.054106593132019
549,1007,train_loss_epoch,1.0253500938415527
550,1079,train_loss_epoch,0.9996823668479919
551,1151,train_loss_epoch,0.9893699884414673
552,1223,train_loss_epoch,0.9771131277084351
553,1295,train_loss_epoch,0.993070662021637
554,1367,train_loss_epoch,0.9619439840316772
555,1439,train_loss_epoch,0.9585145115852356
556,1511,train_loss_epoch,0.9433644413948059
557,1583,train_loss_epoch,1.0695031881332397
558,1655,train_loss_epoch,0.9918656349182129
559,1727,train_loss_epoch,0.969097912311554
560,1799,train_loss_epoch,0.9330006241798401
561,1871,train_loss_epoch,0.9219222664833069
562,1943,train_loss_epoch,0.9261946082115173
563,71,train/iou_class_0,1.9423267076490447e-05
564,143,train/iou_class_0,0.0
565,215,train/iou_class_0,0.0
566,287,train/iou_class_0,0.0
567,359,train/iou_class_0,0.037895623594522476
568,431,train/iou_class_0,0.07728666812181473
569,503,train/iou_class_0,0.19434134662151337
570,575,train/iou_class_0,0.1967974305152893
571,647,train/iou_class_0,0.24851416051387787
572,719,train/iou_class_0,0.17410321533679962
573,791,train/iou_class_0,0.16697369515895844
574,863,train/iou_class_0,0.27056893706321716
575,935,train/iou_class_0,0.194051593542099
576,1007,train/iou_class_0,0.23205715417861938
577,1079,train/iou_class_0,0.10269118845462799
578,1151,train/iou_class_0,0.2088751345872879
579,1223,train/iou_class_0,0.18441829085350037
580,1295,train/iou_class_0,0.24724797904491425
581,1367,train/iou_class_0,0.13008791208267212
582,1439,train/iou_class_0,0.21896733343601227
583,1511,train/iou_class_0,0.18786849081516266
584,1583,train/iou_class_0,0.10954105108976364
585,1655,train/iou_class_0,0.21185185015201569
586,1727,train/iou_class_0,0.22221574187278748
587,1799,train/iou_class_0,0.24561023712158203
588,1871,train/iou_class_0,0.1506989449262619
589,1943,train/iou_class_0,0.23311534523963928
590,71,train/iou_class_1,0.00023863215756136924
591,143,train/iou_class_1,0.0
592,215,train/iou_class_1,0.0
593,287,train/iou_class_1,0.0
594,359,train/iou_class_1,0.0
595,431,train/iou_class_1,0.0
596,503,train/iou_class_1,0.0
597,575,train/iou_class_1,0.0
598,647,train/iou_class_1,0.0
599,719,train/iou_class_1,0.0
600,791,train/iou_class_1,0.0
601,863,train/iou_class_1,0.0
602,935,train/iou_class_1,0.0
603,1007,train/iou_class_1,0.0029864355456084013
604,1079,train/iou_class_1,2.209751755799516e-06
605,1151,train/iou_class_1,0.00019912453717552125
606,1223,train/iou_class_1,0.0034851101227104664
607,1295,train/iou_class_1,0.0146793182939291
608,1367,train/iou_class_1,0.016472293063998222
609,1439,train/iou_class_1,0.018207382410764694
610,1511,train/iou_class_1,0.04237130284309387
611,1583,train/iou_class_1,0.014837552793323994
612,1655,train/iou_class_1,0.04581153765320778
613,1727,train/iou_class_1,0.05324222519993782
614,1799,train/iou_class_1,0.06464485824108124
615,1871,train/iou_class_1,0.028301198035478592
616,1943,train/iou_class_1,0.05944029241800308
617,71,train/iou_class_2,0.1754428744316101
618,143,train/iou_class_2,0.25209498405456543
619,215,train/iou_class_2,0.26963546872138977
620,287,train/iou_class_2,0.2746807038784027
621,359,train/iou_class_2,0.2921620011329651
622,431,train/iou_class_2,0.3100385367870331
623,503,train/iou_class_2,0.31036871671676636
624,575,train/iou_class_2,0.31488433480262756
625,647,train/iou_class_2,0.3205198645591736
626,719,train/iou_class_2,0.3281930983066559
627,791,train/iou_class_2,0.3449704051017761
628,863,train/iou_class_2,0.34148165583610535
629,935,train/iou_class_2,0.3591578006744385
630,1007,train/iou_class_2,0.36368536949157715
631,1079,train/iou_class_2,0.37186625599861145
632,1151,train/iou_class_2,0.35937097668647766
633,1223,train/iou_class_2,0.38130366802215576
634,1295,train/iou_class_2,0.3757593631744385
635,1367,train/iou_class_2,0.37935101985931396
636,1439,train/iou_class_2,0.3914261758327484
637,1511,train/iou_class_2,0.3973696827888489
638,1583,train/iou_class_2,0.34721899032592773
639,1655,train/iou_class_2,0.37194859981536865
640,1727,train/iou_class_2,0.3845982849597931
641,1799,train/iou_class_2,0.4013771116733551
642,1871,train/iou_class_2,0.41117578744888306
643,1943,train/iou_class_2,0.4069307744503021
644,71,train/iou_class_3,0.2103452980518341
645,143,train/iou_class_3,0.2807697653770447
646,215,train/iou_class_3,0.28271934390068054
647,287,train/iou_class_3,0.2968407869338989
648,359,train/iou_class_3,0.30180269479751587
649,431,train/iou_class_3,0.3049043118953705
650,503,train/iou_class_3,0.3057502508163452
651,575,train/iou_class_3,0.3255780041217804
652,647,train/iou_class_3,0.32673773169517517
653,719,train/iou_class_3,0.3279295563697815
654,791,train/iou_class_3,0.33984115719795227
655,863,train/iou_class_3,0.35233429074287415
656,935,train/iou_class_3,0.33592838048934937
657,1007,train/iou_class_3,0.34911900758743286
658,1079,train/iou_class_3,0.3595990836620331
659,1151,train/iou_class_3,0.36072129011154175
660,1223,train/iou_class_3,0.3603731691837311
661,1295,train/iou_class_3,0.36010804772377014
662,1367,train/iou_class_3,0.3751797676086426
663,1439,train/iou_class_3,0.36476436257362366
664,1511,train/iou_class_3,0.3775249421596527
665,1583,train/iou_class_3,0.3415931761264801
666,1655,train/iou_class_3,0.37453243136405945
667,1727,train/iou_class_3,0.3599773943424225
668,1799,train/iou_class_3,0.3829333782196045
669,1871,train/iou_class_3,0.3833591639995575
670,1943,train/iou_class_3,0.38301029801368713
671,71,train/iou_class_4,0.021108537912368774
672,143,train/iou_class_4,0.0827217847108841
673,215,train/iou_class_4,0.1484955996274948
674,287,train/iou_class_4,0.18531863391399384
675,359,train/iou_class_4,0.2169039398431778
676,431,train/iou_class_4,0.22202588617801666
677,503,train/iou_class_4,0.24585536122322083
678,575,train/iou_class_4,0.2745101749897003
679,647,train/iou_class_4,0.29061707854270935
680,719,train/iou_class_4,0.3002406358718872
681,791,train/iou_class_4,0.316571444272995
682,863,train/iou_class_4,0.3166309893131256
