,step,metric,value
406,1511,val/iou_class_4,0.3418246805667877
407,1583,val/iou_class_4,0.267471045255661
408,1655,val/iou_class_4,0.3535376489162445
409,1727,val/iou_class_4,0.3229219615459442
410,1799,val/iou_class_4,0.3141251504421234
411,1871,val/iou_class_4,0.28018051385879517
412,1943,val/iou_class_4,0.35998260974884033
413,2015,val/iou_class_4,0.36500561237335205
414,2087,val/iou_class_4,0.44402360916137695
415,2159,val/iou_class_4,0.35490718483924866
416,2231,val/iou_class_4,0.34624040126800537
417,2303,val/iou_class_4,0.3655063807964325
418,2375,val/iou_class_4,0.3851282596588135
419,2447,val/iou_class_4,0.3689723014831543
420,2519,val/iou_class_4,0.3077937364578247
421,2591,val/iou_class_4,0.41175973415374756
422,2663,val/iou_class_4,0.3616849184036255
423,2735,val/iou_class_4,0.39509066939353943
424,2807,val/iou_class_4,0.38064679503440857
425,71,val/iou_class_5,0.41467487812042236
426,143,val/iou_class_5,0.47248613834381104
427,215,val/iou_class_5,0.4326644837856293
428,287,val/iou_class_5,0.42414024472236633
429,359,val/iou_class_5,0.3750896155834198
430,431,val/iou_class_5,0.4954782724380493
431,503,val/iou_class_5,0.42969945073127747
432,575,val/iou_class_5,0.4592113792896271
433,647,val/iou_class_5,0.28757795691490173
434,719,val/iou_class_5,0.4768863916397095
435,791,val/iou_class_5,0.3636561334133148
436,863,val/iou_class_5,0.5292277932167053
437,935,val/iou_class_5,0.5234994292259216
438,1007,val/iou_class_5,0.3626925051212311
439,1079,val/iou_class_5,0.45987749099731445
440,1151,val/iou_class_5,0.45907464623451233
441,1223,val/iou_class_5,0.5193392038345337
442,1295,val/iou_class_5,0.5522716641426086
443,1367,val/iou_class_5,0.5338656306266785
444,1439,val/iou_class_5,0.4684136211872101
445,1511,val/iou_class_5,0.5281057953834534
446,1583,val/iou_class_5,0.44556891918182373
447,1655,val/iou_class_5,0.5673198103904724
448,1727,val/iou_class_5,0.5051071047782898
449,1799,val/iou_class_5,0.5403242707252502
450,1871,val/iou_class_5,0.43354272842407227
451,1943,val/iou_class_5,0.5662079453468323
452,2015,val/iou_class_5,0.5364485383033752
453,2087,val/iou_class_5,0.5341842174530029
454,2159,val/iou_class_5,0.5134093165397644
455,2231,val/iou_class_5,0.3951587677001953
456,2303,val/iou_class_5,0.5526681542396545
457,2375,val/iou_class_5,0.5611511468887329
458,2447,val/iou_class_5,0.6056828498840332
459,2519,val/iou_class_5,0.5496282577514648
460,2591,val/iou_class_5,0.5773500204086304
461,2663,val/iou_class_5,0.4202187955379486
462,2735,val/iou_class_5,0.5422356724739075
463,2807,val/iou_class_5,0.5599561929702759
464,71,val/iou_class_6,0.0575932152569294
465,143,val/iou_class_6,0.0013313870877027512
466,215,val/iou_class_6,0.028969066217541695
467,287,val/iou_class_6,0.055931538343429565
468,359,val/iou_class_6,0.1022845208644867
469,431,val/iou_class_6,0.04728299379348755
470,503,val/iou_class_6,0.16864831745624542
471,575,val/iou_class_6,0.08952447772026062
472,647,val/iou_class_6,0.11223301291465759
473,719,val/iou_class_6,0.0686505138874054
474,791,val/iou_class_6,0.05373463034629822
475,863,val/iou_class_6,0.073707215487957
476,935,val/iou_class_6,0.048522960394620895
477,1007,val/iou_class_6,0.10047793388366699
478,1079,val/iou_class_6,0.15976785123348236
479,1151,val/iou_class_6,0.05018309876322746
480,1223,val/iou_class_6,0.047422055155038834
481,1295,val/iou_class_6,0.09581771492958069
482,1367,val/iou_class_6,0.0775725319981575
483,1439,val/iou_class_6,0.006767381448298693
484,1511,val/iou_class_6,0.13877622783184052
485,1583,val/iou_class_6,0.06488405168056488
486,1655,val/iou_class_6,0.13518425822257996
487,1727,val/iou_class_6,0.11875147372484207
488,1799,val/iou_class_6,0.13917440176010132
489,1871,val/iou_class_6,0.12355124205350876
490,1943,val/iou_class_6,0.05712886527180672
491,2015,val/iou_class_6,0.1742050051689148
492,2087,val/iou_class_6,0.0967971682548523
493,2159,val/iou_class_6,0.12955547869205475
494,2231,val/iou_class_6,0.1423746794462204
495,2303,val/iou_class_6,0.1818379908800125
496,2375,val/iou_class_6,0.0836101844906807
497,2447,val/iou_class_6,0.15202252566814423
498,2519,val/iou_class_6,0.04982215538620949
499,2591,val/iou_class_6,0.21421577036380768
500,2663,val/iou_class_6,0.1535739004611969
501,2735,val/iou_class_6,0.10564885288476944
502,2807,val/iou_class_6,0.057899583131074905
503,71,val/iou_class_7,0.09418193250894547
504,143,val/iou_class_7,0.2530049979686737
505,215,val/iou_class_7,0.26454421877861023
506,287,val/iou_class_7,0.26482102274894714
507,359,val/iou_class_7,0.2557065784931183
508,431,val/iou_class_7,0.3324502110481262
509,503,val/iou_class_7,0.18076808750629425
510,575,val/iou_class_7,0.2931208312511444
511,647,val/iou_class_7,0.2472311407327652
512,719,val/iou_class_7,0.27150478959083557
513,791,val/iou_class_7,0.24463598430156708
514,863,val/iou_class_7,0.362905353307724
515,935,val/iou_class_7,0.3227355182170868
516,1007,val/iou_class_7,0.2173028141260147
517,1079,val/iou_class_7,0.27777615189552307
518,1151,val/iou_class_7,0.23065118491649628
519,1223,val/iou_class_7,0.2509976923465729
520,1295,val/iou_class_7,0.35557711124420166
521,1367,val/iou_class_7,0.36240002512931824
522,1439,val/iou_class_7,0.3308970630168915
523,1511,val/iou_class_7,0.3613266050815582
524,1583,val/iou_class_7,0.36357879638671875
525,1655,val/iou_class_7,0.3918086588382721
526,1727,val/iou_class_7,0.43457508087158203
527,1799,val/iou_class_7,0.36155128479003906
528,1871,val/iou_class_7,0.30557602643966675
529,1943,val/iou_class_7,0.3082791864871979
530,2015,val/iou_class_7,0.29714155197143555
531,2087,val/iou_class_7,0.45591309666633606
532,2159,val/iou_class_7,0.41010522842407227
533,2231,val/iou_class_7,0.3914990723133087
534,2303,val/iou_class_7,0.2985968291759491
535,2375,val/iou_class_7,0.31681880354881287
536,2447,val/iou_class_7,0.37653446197509766
537,2519,val/iou_class_7,0.4236924946308136
538,2591,val/iou_class_7,0.4116135537624359
539,2663,val/iou_class_7,0.36285242438316345
540,2735,val/iou_class_7,0.4243222773075104
541,2807,val/iou_class_7,0.2884956896305084
542,71,val/iou_class_8,0.21096171438694
543,143,val/iou_class_8,0.33783626556396484
544,215,val/iou_class_8,0.40865305066108704
545,287,val/iou_class_8,0.5031439065933228
546,359,val/iou_class_8,0.4976836144924164
547,431,val/iou_class_8,0.41228222846984863
548,503,val/iou_class_8,0.5182008743286133
549,575,val/iou_class_8,0.5227333903312683
550,647,val/iou_class_8,0.5513245463371277
551,719,val/iou_class_8,0.411709189414978
552,791,val/iou_class_8,0.5719884634017944
553,863,val/iou_class_8,0.5495645403862
554,935,val/iou_class_8,0.5854617953300476
555,1007,val/iou_class_8,0.48036715388298035
556,1079,val/iou_class_8,0.5598214864730835
557,1151,val/iou_class_8,0.5210031867027283
558,1223,val/iou_class_8,0.5860662460327148
559,1295,val/iou_class_8,0.597802996635437
560,1367,val/iou_class_8,0.59355628490448
561,1439,val/iou_class_8,0.6185016632080078
562,1511,val/iou_class_8,0.5767877697944641
563,1583,val/iou_class_8,0.44204679131507874
564,1655,val/iou_class_8,0.5988280773162842
565,1727,val/iou_class_8,0.6238237023353577
566,1799,val/iou_class_8,0.6153643727302551
567,1871,val/iou_class_8,0.5418992638587952
568,1943,val/iou_class_8,0.6126762628555298
569,2015,val/iou_class_8,0.5267392992973328
570,2087,val/iou_class_8,0.6421233415603638
571,2159,val/iou_class_8,0.6077377796173096
572,2231,val/iou_class_8,0.6183370351791382
573,2303,val/iou_class_8,0.5625803470611572
574,2375,val/iou_class_8,0.6343522667884827
575,2447,val/iou_class_8,0.6342362761497498
576,2519,val/iou_class_8,0.6121593117713928
577,2591,val/iou_class_8,0.594029426574707
578,2663,val/iou_class_8,0.6488202214241028
579,2735,val/iou_class_8,0.6134920716285706
580,2807,val/iou_class_8,0.5818367600440979
581,71,val_mIoU,0.1333170384168625
582,143,val_mIoU,0.19226939976215363
583,215,val_mIoU,0.17801068723201752
584,287,val_mIoU,0.23630297183990479
585,359,val_mIoU,0.2227574586868286
586,431,val_mIoU,0.24459920823574066
587,503,val_mIoU,0.22743891179561615
588,575,val_mIoU,0.24776484072208405
589,647,val_mIoU,0.22386641800403595
590,719,val_mIoU,0.23940414190292358
591,791,val_mIoU,0.23773585259914398
592,863,val_mIoU,0.26823344826698303
593,935,val_mIoU,0.28386008739471436
594,1007,val_mIoU,0.22358684241771698
595,1079,val_mIoU,0.2770477831363678
596,1151,val_mIoU,0.24105913937091827
597,1223,val_mIoU,0.26011091470718384
598,1295,val_mIoU,0.3077729642391205
599,1367,val_mIoU,0.3000500500202179
600,1439,val_mIoU,0.2901458442211151
601,1511,val_mIoU,0.30856797099113464
602,1583,val_mIoU,0.25069376826286316
603,1655,val_mIoU,0.3251645863056183
604,1727,val_mIoU,0.3192043602466583
605,1799,val_mIoU,0.32328924536705017
606,1871,val_mIoU,0.2700539529323578
607,1943,val_mIoU,0.3104531764984131
608,2015,val_mIoU,0.2962702512741089
609,2087,val_mIoU,0.35134968161582947
610,2159,val_mIoU,0.3177764117717743
611,2231,val_mIoU,0.3007411062717438
612,2303,val_mIoU,0.3155244290828705
613,2375,val_mIoU,0.31691989302635193
614,2447,val_mIoU,0.3406071662902832
615,2519,val_mIoU,0.31510022282600403
616,2591,val_mIoU,0.34463584423065186
617,2663,val_mIoU,0.3009568154811859
618,2735,val_mIoU,0.3238835334777832
619,2807,val_mIoU,0.31194689869880676
620,71,val_pixel_accuracy,0.38607046008110046
621,143,val_pixel_accuracy,0.4803490936756134
622,215,val_pixel_accuracy,0.45136818289756775
623,287,val_pixel_accuracy,0.5020206570625305
624,359,val_pixel_accuracy,0.4634191691875458
625,431,val_pixel_accuracy,0.5207750201225281
626,503,val_pixel_accuracy,0.48051080107688904
627,575,val_pixel_accuracy,0.5313180088996887
628,647,val_pixel_accuracy,0.4780575931072235
629,719,val_pixel_accuracy,0.48108676075935364
630,791,val_pixel_accuracy,0.5145148634910583
631,863,val_pixel_accuracy,0.5588148236274719
632,935,val_pixel_accuracy,0.5791444182395935
633,1007,val_pixel_accuracy,0.4271408021450043
634,1079,val_pixel_accuracy,0.5235333442687988
635,1151,val_pixel_accuracy,0.5177567601203918
636,1223,val_pixel_accuracy,0.5668495893478394
637,1295,val_pixel_accuracy,0.6141993403434753
638,1367,val_pixel_accuracy,0.5903662443161011
639,1439,val_pixel_accuracy,0.5892114043235779
640,1511,val_pixel_accuracy,0.5711400508880615
641,1583,val_pixel_accuracy,0.5187340378761292
642,1655,val_pixel_accuracy,0.6252118945121765
643,1727,val_pixel_accuracy,0.610294759273529
644,1799,val_pixel_accuracy,0.6184906363487244
645,1871,val_pixel_accuracy,0.5255832672119141
646,1943,val_pixel_accuracy,0.6158539652824402
647,2015,val_pixel_accuracy,0.5727269053459167
648,2087,val_pixel_accuracy,0.6525894999504089
649,2159,val_pixel_accuracy,0.6112208366394043
650,2231,val_pixel_accuracy,0.5906188488006592
651,2303,val_pixel_accuracy,0.603222668170929
652,2375,val_pixel_accuracy,0.6380788683891296
653,2447,val_pixel_accuracy,0.6656665802001953
654,2519,val_pixel_accuracy,0.6242431998252869
655,2591,val_pixel_accuracy,0.6347785592079163
656,2663,val_pixel_accuracy,0.5761547684669495
657,2735,val_pixel_accuracy,0.6207593083381653
658,2807,val_pixel_accuracy,0.6193868517875671
659,71,val_macro_precision,0.2554185688495636
660,143,val_macro_precision,0.3261888921260834
661,215,val_macro_precision,0.3303792476654053
662,287,val_macro_precision,0.35715028643608093
663,359,val_macro_precision,0.36374136805534363
664,431,val_macro_precision,0.3826766908168793
665,503,val_macro_precision,0.3503175675868988
666,575,val_macro_precision,0.3852962255477905
667,647,val_macro_precision,0.3643314838409424
668,719,val_macro_precision,0.3883623778820038
669,791,val_macro_precision,0.3776852786540985
670,863,val_macro_precision,0.3907552659511566
671,935,val_macro_precision,0.4132082462310791
672,1007,val_macro_precision,0.3878743350505829
673,1079,val_macro_precision,0.40132591128349304
674,1151,val_macro_precision,0.392468124628067
675,1223,val_macro_precision,0.44595828652381897
676,1295,val_macro_precision,0.4706157147884369
677,1367,val_macro_precision,0.4298647344112396
678,1439,val_macro_precision,0.43837854266166687
679,1511,val_macro_precision,0.445243239402771
680,1583,val_macro_precision,0.41803157329559326
681,1655,val_macro_precision,0.46213141083717346
682,1727,val_macro_precision,0.45990777015686035
683,1799,val_macro_precision,0.4657604992389679
684,1871,val_macro_precision,0.3924013674259186
685,1943,val_macro_precision,0.4641744792461395
686,2015,val_macro_precision,0.45870766043663025
687,2087,val_macro_precision,0.4834289252758026
688,2159,val_macro_precision,0.4342775344848633
689,2231,val_macro_precision,0.46179911494255066
690,2303,val_macro_precision,0.43811163306236267
691,2375,val_macro_precision,0.4685603380203247
